,ID,name,address,rating,rating_number,price_level,lat,lng,open,Sun_open,Sun_close,Mon_open,Mon_close,Tue_open,Tue_close,Wed_open,Wed_close,Thur_open,Thur_close,Fri_open,Fri_close,Sat_open,Sat_close,url,wifi,time_limit,outlet,nearest_bus,bus_distance,nearest_station,station_distance
455,ChIJD8tvFXeqQjQRiK_MEg9hDX8,Coffee Roaster Gino,"116, Taiwan, Taipei City, Wenshan District, Muxin Village, Baoyi Rd, 77巷5號",4.8,50,,24.9869013,121.5688763,True,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,,,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,https://maps.google.com/?cid=9155080334881894280,,,,永安街,16.1363879288875,萬芳社區,1299.1136473424947
456,ChIJiRDpRsurQjQRcHk6v2b4YPM,徙巷小餐酒x徙巷早午餐,"No. 12號, Lane 49, Section 3, Muzha Rd, Muzha Village, Wenshan District, Taipei City, Taiwan 116",4.5,687,2.0,24.9890729,121.566124,True,17:00:00,00:30:00,17:00:00,00:30:00,17:00:00,00:30:00,17:00:00,00:30:00,17:00:00,00:30:00,17:00:00,01:30:00,17:00:00,01:30:00,https://maps.google.com/?cid=17537290069159344496,,,,木柵,59.52667959684285,萬芳社區,1075.4266243835457
460,ChIJ01BimRqqQjQRZ5zTyTCXskk,聯禾咖啡,"No. 129號, Section 2, Xinglong Rd, Xingbang Village, Wenshan District, Taipei City, Taiwan 116",4.1,353,2.0,25.000054,121.54794,True,08:30:00,21:00:00,08:30:00,17:00:00,08:30:00,18:00:00,08:30:00,18:00:00,08:30:00,18:00:00,08:30:00,21:00:00,08:30:00,21:00:00,https://maps.google.com/?cid=5310473146423549031,yes,,yes,興隆市場,43.60080499364496,萬隆,925.7522409203018
461,ChIJJaMfahOrQjQR5zi4em9Pd0Q,A.B.D. Coffee & Life,"No. 1 號, Lane 3, Linsen S Rd, Xingfu Village, Zhongzheng District, Taipei City, Taiwan 100",4.7,312,2.0,25.0443429,121.523632,True,10:00:00,17:00:00,08:30:00,17:00:00,08:30:00,17:00:00,08:30:00,17:00:00,08:30:00,17:00:00,08:30:00,17:00:00,10:00:00,17:00:00,https://maps.google.com/?cid=4933499257026525415,,,,捷運善導寺站,109.19535828177844,善導寺,50.99806834194041
463,ChIJaQuJBvyrQjQRlQ4o-EPD4Rs,Cornerstone角石早午餐,"No. 58號, Section 2, Muzha Rd, 文山區 Wenshan District, Taipei City, Taiwan 116",4.6,235,,24.9886449,121.5591656,True,07:00:00,13:30:00,07:00:00,14:30:00,07:00:00,14:30:00,07:00:00,14:30:00,07:00:00,14:30:00,07:00:00,14:30:00,07:00:00,13:30:00,https://maps.google.com/?cid=2009101605477551765,yes,,yes,再興中學,21.774168966248915,萬芳醫院,1199.2576373857644
464,ChIJLVmukzYBaDQRKlqz57uGSIE,山的另一邊,"116, Taiwan, Taipei City, Wenshan District, Shunxing Village, Section 2, Muxin Rd, 264號1樓",4.2,1359,2.0,24.983148,121.5660305,True,06:00:00,14:00:00,06:00:00,14:00:00,06:00:00,14:00:00,,,06:00:00,14:00:00,06:00:00,14:00:00,06:00:00,14:00:00,https://maps.google.com/?cid=9315843970820168234,,,,司法新村,51.622967406017494,萬芳社區,1725.6212767020388
465,ChIJuxRStBKqQjQRiY6syO1DebE,ikari Wenshan Shop,"No. 222號, Section 3, Xinglong Rd, Xingde Village, Wenshan District, Taipei City, Taiwan 116",4.1,303,2.0,24.9969391,121.559373,True,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,https://maps.google.com/?cid=12788327305448296073,,,,臺灣警察專科學校,82.18034889346116,萬芳醫院,302.84435463797035
469,ChIJo3JTWHaqQjQRAj_VYFqIwiw,TDH 貓茶町下午茶,"No. 117號, Baoyi Rd, Muxin Village, Wenshan District, Taipei City, Taiwan 11650",4.0,494,2.0,24.985665,121.567605,True,10:30:00,19:30:00,10:30:00,19:30:00,10:30:00,19:30:00,10:30:00,19:30:00,10:30:00,19:30:00,10:30:00,19:30:00,10:30:00,19:30:00,https://maps.google.com/?cid=3225290204903718658,,,,景文中學(臺灣戲曲學院),19.15947948582957,萬芳社區,1434.78353129851
470,ChIJJSHJZ8SrQjQRS1zw3uSez6A,嘎逼。ㄉㄟˊ,"No. 58號, Shiyuan Rd, Huaxing Village, Wenshan District, Taipei City, Taiwan 11642",4.0,8,,24.989578,121.5493341,True,,,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,,,https://maps.google.com/?cid=11587655072077601867,,,,考試院,245.49039870413452,景美,938.4700252558395
473,ChIJw4NHs3aqQjQRmDw4jd8KgcE,Louisa Coffee 路易莎咖啡(木柵直營店),"No. 63號, Section 3, Muzha Rd, Muzha Village, Wenshan District, Taipei City, Taiwan 116",3.7,837,1.0,24.9886989,121.5666199,True,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,https://maps.google.com/?cid=13943437876579024024,,,,木柵,17.240789636774842,萬芳社區,1108.191312069823
474,ChIJV5QXpeirQjQRaNH2IW20PzE,72度C舒肥健康餐/水煮餐 文山木柵店,"No. 331-1號, Muzha Road, Section 1, Huaxing Village, Wenshan District, Taipei City, Taiwan 116",4.7,595,1.0,24.9886624,121.556839,True,16:00:00,20:30:00,16:00:00,20:30:00,16:00:00,20:30:00,16:00:00,20:30:00,16:00:00,20:30:00,16:00:00,20:30:00,16:00:00,20:30:00,https://maps.google.com/?cid=3548753412205498728,,,,中興公寓,58.06198438661096,萬芳醫院,1200.0108573270095
475,ChIJl0yy0omrQjQRHcnU_H0rbLQ,ikari Taipei Zoo Shop,"No. 30號, Section 2, Xinguang Rd, Wanxing Village, Wenshan District, Taipei City, Taiwan 116016",4.1,68,2.0,24.9960371,121.5832457,True,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,https://maps.google.com/?cid=13000814044424489245,,,,列車總站,218.58378830660578,動物園,459.0989345080665
478,ChIJFfsUzEOrQjQRYH8Y3hx9aNU,dayBee覓蜂食光,"No. 7號, Section 2, Zhongshun St, Zhongshun Village, Wenshan District, Taipei City, Taiwan 116",4.3,360,2.0,24.9847154,121.5623134,True,07:30:00,14:30:00,07:30:00,14:30:00,07:30:00,14:30:00,07:30:00,14:30:00,,,07:30:00,14:30:00,07:30:00,14:30:00,https://maps.google.com/?cid=15377678490595262304,,,,忠順街口,61.23573439892787,萬芳社區,1646.9803256294592
479,ChIJzw0SIDQBaDQRoVAinuv2Sqw,狂魔炒飯x餓鬼糧倉-文山店,"No. 116號, Section 4, Xinglong Rd, Shunxing Village, Wenshan District, Taipei City, Taiwan 116",4.6,1578,1.0,24.9829234,121.5620652,True,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,,,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,https://maps.google.com/?cid=12415006814630989985,,,,國泰新村(興隆),28.782827057611645,萬芳社區,1842.0039448364175
480,ChIJzU6FXISrQjQR0LAVW-dpkH4,田野咖啡 TIAN YE COFFEE,"115, Taiwan, Taipei City, Nangang District, Dongming Village, Lane 178, Section 2, Nangang Rd, 26號1樓",4.8,281,,25.0544921,121.600286,True,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,18:00:00,https://maps.google.com/?cid=9119905687811764432,,,,南港路二段178巷口,127.70977655939453,南港,720.8710075009043
481,ChIJlyVyQwCrQjQRMFIvgBDaknU,PAUSE Coffee Roaster,"115, Taiwan, Taipei City, Nangang District, Xinfu Village, Section 1, Nangang Rd, 73號1樓",4.6,107,,25.0550265,121.615641,True,10:30:00,19:00:00,10:30:00,19:00:00,,,10:30:00,19:00:00,10:30:00,19:00:00,10:30:00,19:00:00,10:30:00,19:00:00,https://maps.google.com/?cid=8472073613442241072,yes,,yes,南港展覽館,30.270486940434115,南港展覽館,167.09947560035414
482,ChIJ-ytmryetQjQRT-jLNPzoTXs,Café Kitsuné LaLaport 南港,"115, Taiwan, Taipei City, Nangang District, Huanhe Village, Jingmao 2nd Rd, 131號1樓",4.6,380,,25.0592558,121.618031,True,11:00:00,21:30:00,11:00:00,21:30:00,11:00:00,21:30:00,11:00:00,21:30:00,11:00:00,21:30:00,11:00:00,22:00:00,11:00:00,22:00:00,https://maps.google.com/?cid=8885013809787037775,,,,環東大道口,139.9231059766639,南港軟體園區,228.4965586169071
483,ChIJeaEzcFmtQjQRwt4k3fE2mng,Coppii Lumii living coffee 冉冉生活(經貿),"No. 196-1號, Jingmao 2nd Rd, Sanzhong Village, Nangang District, Taipei City, Taiwan 115",4.3,3179,2.0,25.0598291,121.6147732,True,09:00:00,19:30:00,09:00:00,19:30:00,09:00:00,19:30:00,09:00:00,19:30:00,09:00:00,19:30:00,09:00:00,19:30:00,09:00:00,19:30:00,https://maps.google.com/?cid=8690318843389992642,,yes,,南港軟體園區北站,46.68917082560405,南港軟體園區,114.11714220815315
484,ChIJNQSfA5yrQjQRbuv0OxuxPOQ,Logos Coffee手沖咖啡專門店-無訂位,"115, Taiwan, Taipei City, Nangang District, Xinfu Village, Section 1, Yanjiuyuan Rd, 2號1F",4.6,497,1.0,25.0548179,121.616408,True,09:00:00,18:00:00,07:30:00,19:00:00,07:30:00,19:00:00,07:30:00,19:00:00,07:30:00,19:00:00,07:30:00,19:00:00,09:00:00,18:00:00,https://maps.google.com/?cid=16446214669778348910,,,,南港展覽館,2.007081974654599,南港展覽館,86.35518163593412
485,ChIJf50NbS6rQjQRA1tq004DNZs,Ran Ran Café,"No. 5號, Lane 28, Xingzhong Rd, Nangang Village, Nangang District, Taipei City, Taiwan 11579",4.6,549,,25.0555935,121.6070067,True,10:00:00,18:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,10:00:00,18:00:00,https://maps.google.com/?cid=11183848886733789955,,,yes,南港行政中心,129.7687718085078,南港,259.10123691928567
486,ChIJdxkzd7urQjQRSKq8djHCugw,Greenriver Roastery．Archive,"No. 121號, Zhongnan St, Zhongnan Village, Nangang District, Taipei City, Taiwan 115",4.2,188,,25.0521359,121.615332,True,10:00:00,19:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,19:00:00,https://maps.google.com/?cid=917258991824579144,,,,誠正國中,81.62940895267862,南港展覽館,329.96557681716644
487,ChIJ-0zyVgCrQjQR5APQJHYwdlM,南港站禮賓候車室,"No. 313號, Section 1, Nangang Rd, Nangang Village, Nangang District, Taipei City, Taiwan 115",4.7,41,,25.0535448,121.6070495,True,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,https://maps.google.com/?cid=6014047636381762532,yes,,yes,南港車站,21.094517909430312,南港,39.74625848053369
489,ChIJHUTpSPyrQjQRmW7FqwLszd4,叄石咖啡,"No. 15號, Lane 60, Section 2, Nangang Rd, 南港區 Nangang District, Taipei City, Taiwan 115",4.8,106,,25.054668,121.604269,True,,,08:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,08:30:00,17:00:00,08:30:00,17:00:00,,,https://maps.google.com/?cid=16054747742861618841,,,,台肥新村,89.77456049041565,南港,343.0736183154605
490,ChIJ-Rw09_-rQjQRsCbDzQlbREU,EbPc Cafe,"115, Taiwan, Taipei City, Nangang District, 南港區 Fukang St, 30號1樓",4.7,105,,25.0537927,121.617113,,,,,,,,,,,,,,,,https://maps.google.com/?cid=4991214384698304176,,,yes,南港展覽館,133.707437335447,南港展覽館,86.62203477580476
491,ChIJ6ZLHHYmrQjQRKeVAlEcW3Jk,BACKMOUNT. Coffee & Food,"No. 23號, Lane 373, Fude St, Renfu Village, Nangang District, Taipei City, Taiwan 115",4.3,753,2.0,25.039684,121.591435,True,09:30:00,18:00:00,09:30:00,17:00:00,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,18:00:00,https://maps.google.com/?cid=11086760879365088553,yes,,yes,南港花園社區二,29.36294597845242,後山埤,1076.8058582301678
492,ChIJCW4NM-arQjQRjXDUDfKotew,宇啡商行Real cafė（準確營業時間請關注ig及臉書唷～感謝各位）,"No. 43號, Section 1, Nangang Rd, 南港區 Nangang District, Taipei City, Taiwan 115",4.5,378,1.0,25.055062,121.6163842,True,,,07:30:00,16:00:00,07:30:00,16:00:00,07:30:00,16:00:00,07:30:00,16:00:00,07:30:00,16:00:00,09:00:00,15:00:00,https://maps.google.com/?cid=17056724921303199885,,,,南港展覽館,26.594844351976683,南港展覽館,100.39917492364258
493,ChIJy2e423etQjQRtjb-CSLuXDQ,咖啡醍cafete-南港園區街店｜評鑑級專業手沖咖啡・Loring頂規烘焙,"No. 6-1號, Yuanqu St, Sanzhong Village, Nangang District, Taipei City, Taiwan 115",5.0,122,,25.0591556,121.6135669,True,10:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,10:00:00,18:00:00,https://maps.google.com/?cid=3773152417793586870,,,,南港軟體園區北站,63.071540799660276,南港軟體園區,250.86692161594448
494,ChIJQwHfZgCrQjQRNHvm0sq96gk,SCOOP LAB. | Coffee & Desserts 早午餐/下午茶/不限時咖啡廳/蛋糕,"No. 55號, Section 1, Nangang Rd, Xinfu Village, Nangang District, Taipei City, Taiwan 115",4.0,179,,25.055014,121.6160602,True,10:30:00,18:30:00,10:30:00,18:30:00,10:30:00,18:30:00,10:30:00,18:30:00,10:30:00,18:30:00,10:30:00,18:30:00,10:30:00,18:30:00,https://maps.google.com/?cid=714592169711008564,,,yes,南港展覽館,42.46164760062925,南港展覽館,126.89855972240424
495,ChIJn-m0V3qrQjQR-O8CeS4igvM,嘖咖啡（休假日請看公告！）（禁止寵物入內！）,"No. 135號, Section 2, Nangang Rd, 南港區 Nangang District, Taipei City, Taiwan 115",4.6,350,,25.0541632,121.5962614,,,,,,,,,,,,,,,,https://maps.google.com/?cid=17546624681182949368,,,yes,土地公廟,14.744479532724556,昆陽,503.90357445227886
496,ChIJE0eocUStQjQRZVcaEwxYNow,根本在旅行-中信南港店,"11568, Taiwan, Taipei City, Nangang District, Sanzhong Village, Jingmao 2nd Rd, 188號B棟1樓",4.8,154,,25.0594371,121.6152121,True,08:30:00,19:00:00,07:30:00,19:00:00,07:30:00,19:00:00,07:30:00,19:00:00,07:30:00,19:00:00,07:30:00,19:00:00,08:30:00,19:00:00,https://maps.google.com/?cid=10103359622935631717,,,,捷運南港軟體園區站,50.740480860102366,南港軟體園區,89.1617258233303
497,ChIJG_FhawCtQjQRhDsdyA_Pj3g,SIMPLE KAFFA 興波咖啡超級棧・南港展覽館,"115, Taiwan, Taipei City, Nangang District, Sanzhong Village, Jingmao 2nd Rd, 1號1樓",3.9,158,,25.0568352,121.6172791,True,10:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,10:00:00,18:00:00,https://maps.google.com/?cid=8687389872909794180,,,,捷運南港展覽館站(經貿二),67.8363614613582,南港展覽館,179.45169166499628
498,ChIJeewawLWrQjQRndmzbVEaSDI,GMS coffee,"No. 2號, Alley 18, Lane 16, Section 3, Nangang Rd, Xixin Village, Nangang District, Taipei City, Taiwan 115",4.4,140,,25.0551543,121.5924828,True,11:00:00,19:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,19:00:00,11:00:00,19:00:00,https://maps.google.com/?cid=3623174837254740381,,,,玉成國小,86.39630496496764,昆陽,523.5118621769869
499,ChIJNcxORXSrQjQRMt_60Q6swa0,UU Chinchilla Cafe,"115, Taiwan, Taipei City, Nangang District, 南港區 Section 1, Yanjiuyuan Rd, 29號2樓",4.9,5464,,25.0538245,121.6165686,,,,,,,,,,,,,,,,https://maps.google.com/?cid=12520477618719088434,,,,南港展覽館,111.75537042921312,南港展覽館,105.36528607824185
500,ChIJr99VEp6rQjQRnl0xZf_paLs,For All Coffee,"No. 1, No. 115玉成街52巷南港區臺北市 Taiwan 115",4.6,374,1.0,25.0481266,121.5814968,True,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,https://maps.google.com/?cid=13504300765794098590,,,yes,五分埔商圈(中坡北),127.28087980520154,松山,355.0269795179582
501,ChIJZZDB3LarQjQR9DWNg1hret0,HWC 黑沃咖啡｜台北南港店,"No. 152-3號, Section 1, Nangang Rd, Nangang Village, Nangang District, Taipei City, Taiwan 115",4.6,190,2.0,25.0557893,121.612215,True,,,07:30:00,17:00:00,07:30:00,17:00:00,07:30:00,17:00:00,07:30:00,17:00:00,07:30:00,17:00:00,10:00:00,17:00:00,https://maps.google.com/?cid=15959186257449137652,,,yes,南港,138.44567274551375,南港展覽館,522.7086767186767
502,ChIJD4NHunypQjQRCV8Nih_kzYk,腦咖 Caffe Brain,"No. 58號, Kunyang St, Xixin Village, Nangang District, Taipei City, Taiwan 115",4.8,219,,25.0525875,121.5927818,True,,,07:00:00,15:00:00,07:00:00,15:00:00,07:00:00,15:00:00,07:00:00,15:00:00,07:00:00,15:00:00,07:30:00,13:30:00,https://maps.google.com/?cid=9929843577533062921,,,,玉成國小,180.52806866741383,昆陽,238.55346405625392
503,ChIJz5B9zOerQjQRSMYopOzQG5Q,黝皓嘎逼咖啡有好咖啡,"9號, Lane 137, Section 1, Nangang Rd, Nangang Village, Nangang District, Taipei City, Taiwan 115",4.8,73,,25.0546048,121.6138662,True,07:30:00,19:00:00,07:30:00,19:00:00,07:30:00,19:00:00,07:30:00,19:00:00,07:30:00,19:00:00,07:30:00,19:00:00,07:30:00,19:00:00,https://maps.google.com/?cid=10672353456769517128,,,,南港,71.79861191676375,南港展覽館,338.3293138130982
504,ChIJ79tUkZGrQjQR6YcUzzwlTGo,SINICA COFFEE,"No. 11號, Lane 98, Section 2, Academia Rd, Zhongyan Village, Nangang District, Taipei City, Taiwan 115",4.8,166,,25.0441148,121.6154345,True,,,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,,,https://maps.google.com/?cid=7659538009352865769,,,,中研新村,78.06902405806782,南港展覽館,1171.932035009974
505,ChIJmTG6816rQjQROj9fjiCafjY,Neverland LITE,"No. 265號, Section 1, Nangang Rd, Nangang Village, Nangang District, Taipei City, Taiwan 115",4.3,1514,2.0,25.0544859,121.6087657,True,10:30:00,20:30:00,10:30:00,20:30:00,10:30:00,20:30:00,10:30:00,20:30:00,10:30:00,20:30:00,10:30:00,20:30:00,10:30:00,20:30:00,https://maps.google.com/?cid=3926745389731888954,,,,南港高工(南港路),62.594702264384544,南港,199.8140958781925
506,ChIJP_fPOACtQjQRgEsA-DOSwUA,武蔵野森珈琲Diner LaLaport南港店,"115, Taiwan, Taipei City, Nangang District, Huanhe Village, Jingmao 2nd Rd, 131號4 樓",3.9,611,,25.0593449,121.6175825,True,11:00:00,21:30:00,11:00:00,21:30:00,11:00:00,21:30:00,11:00:00,21:30:00,11:00:00,21:30:00,11:00:00,22:00:00,11:00:00,22:00:00,https://maps.google.com/?cid=4666171440834300800,yes,yes,,捷運南港軟體園區站,139.919025696796,南港軟體園區,182.64092260099486
507,ChIJ1ZAwuFqrQjQREgLj6Squj9U,Books & Café,"7之8號, Section 2, Academia Rd, Zhongyan Village, Nangang District, Taipei City, Taiwan 11564",4.6,467,1.0,25.046865,121.615528,True,08:30:00,14:00:00,07:30:00,17:00:00,07:30:00,17:00:00,07:30:00,17:00:00,07:30:00,17:00:00,07:30:00,17:00:00,,,https://maps.google.com/?cid=15388709951084102162,,,,圓拱橋,22.313469866953813,南港展覽館,870.257681631474
509,ChIJUxPy4hOrQjQRmgTl7nAtXeo,coffee home,"No. 3號, Lane 16, Section 3, Nangang Rd, Xixin Village, Nangang District, Taipei City, Taiwan 11577",4.6,15,,25.0550858,121.59225,True,,,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,,,https://maps.google.com/?cid=16887704140776801434,yes,,yes,玉成國小,84.89570176391491,昆陽,520.3680991389143
510,ChIJMwFV7tqrQjQRO9pYszXMM7A,SHARE LOUNGE 南港店,"115, Taiwan, Taipei City, Nangang District, Zhongnan Village, Section 7, Zhongxiao E Rd, 369號2樓",4.1,167,,25.0528812,121.6072006,True,08:30:00,21:30:00,08:30:00,21:30:00,08:30:00,21:30:00,08:30:00,21:30:00,08:30:00,21:30:00,08:30:00,22:00:00,08:30:00,22:00:00,https://maps.google.com/?cid=12696716305501837883,,,yes,南港車站,32.843859865149476,南港,5.918619178147489
511,ChIJ6wKqGACtQjQRPdeHOLpFBXY,Snow Peak Cafe,"115, Taiwan, Taipei City, Nangang District, Huanhe Village, Jingmao 2nd Rd, 131號3樓",4.2,62,,25.0592558,121.618031,True,11:00:00,21:30:00,11:00:00,21:30:00,11:00:00,21:30:00,11:00:00,21:30:00,11:00:00,21:30:00,11:00:00,22:00:00,11:00:00,22:00:00,https://maps.google.com/?cid=8504280137473709885,,,,環東大道口,139.9231059766639,南港軟體園區,228.4965586169071
512,ChIJ-bzUOBmrQjQRsGWDfhdlryI,宝其咖啡工坊,"11558, Taiwan, Taipei City, Nangang District, Xinguang Village, Kunyang St, 154號1樓",4.7,118,2.0,25.0489142,121.5940846,True,10:00:00,18:00:00,10:00:00,19:00:00,,,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,18:00:00,https://maps.google.com/?cid=2499327469795108272,,,,捷運昆陽站,151.79840653264623,昆陽,190.97750318751804
513,ChIJkQSnesWrQjQRV2pDGYqGIfc,TR LOUNGE 臺鐵南港禮賓室,"115, Taiwan, Taipei City, Nangang District, Section 1, Nangang Rd, 313號雄獅旅遊南港門市B1樓上",4.2,26,,25.0535448,121.6070495,True,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,https://maps.google.com/?cid=17807662329287109207,yes,,yes,南港車站,21.094517909430312,南港,39.74625848053369
515,ChIJ9_ossuWrQjQRgFg5vdt84R4,硬性格 外帶咖啡 INSINGER Kaffee 自家烘焙,"115, Taiwan, Taipei City, Nangang District, Xixin Village, Kunyang St, 82號1樓",4.5,461,,25.0519921,121.5932966,True,08:30:00,16:30:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:30:00,16:30:00,https://maps.google.com/?cid=2225196974112069760,,,,捷運昆陽站,188.26980531473356,昆陽,166.4379632442819
516,ChIJ7ecJnDurQjQRvA6z9vANISo,昆陽有COFFEE(提供插座/wifi),"No. 470號, Section 6, Zhongxiao E Rd, Xinguang Village, Nangang District, Taipei City, Taiwan 115",4.5,137,,25.050362,121.594715,True,10:00:00,20:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,08:00:00,18:00:00,10:00:00,20:00:00,https://maps.google.com/?cid=3035722952406666940,yes,yes,yes,衛生福利部,30.845187529345043,昆陽,141.8683950358344
517,ChIJQwjkJpSpQjQRU37QaYLks5E,肺咖 CAFFE SCUBA,"115, Taiwan, Taipei City, Nangang District, Yucheng Village, Yucheng St, 14-16號號",4.8,74,,25.0504054,121.5810064,True,,,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,14:00:00,08:00:00,16:00:00,08:00:00,16:00:00,,,https://maps.google.com/?cid=10498986405102911059,,,,玉成里,44.38094118831858,松山,318.5295291453432
518,ChIJKzDgjFmrQjQRQVlfl_x5Qno,給冷鴿手作甜點,"No. 127號, Zhongnan St, Zhongnan Village, Nangang District, Taipei City, Taiwan 11552",4.6,1452,2.0,25.0519491,121.6153757,True,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,https://maps.google.com/?cid=8809737946868439361,,,,誠正國中,61.950421477558486,南港展覽館,344.6717842507468
521,ChIJnV2DjVirQjQRueETwxNttBI,Unicorn coffee,"No. 23-1號, Xinmin St, Sanzhong Village, Nangang District, Taipei City, Taiwan 115",4.9,304,1.0,25.0560881,121.6133736,True,,,08:30:00,17:00:00,08:30:00,21:00:00,08:30:00,17:00:00,08:30:00,17:00:00,08:30:00,21:00:00,13:30:00,18:30:00,https://maps.google.com/?cid=1347822120135287225,,,,南港,76.1122637238012,南港展覽館,422.9413455542842
